matchId,blue_wins,blue_kills,blue_assists,blue_deaths,blue_wards_placed,blue_wards_kills,blue_dragon_kills,blue_herald_kills,blue_tower_kills,blue_inhibitor_kills,blue_total_gold,blue_average_lvl,blue_total_exp,blue_total_cs,red_kills,red_assists,red_deaths,red_wards_placed,red_wards_kills,red_dragon_kills,red_herald_kills,red_tower_kills,red_inhibitor_kills,red_total_gold,red_average_lvl,red_total_exp,red_total_cs
NA1_4184245189,False,7,6,8,17,6,1,0,0,0,17841,7.6,20676,304,7,10,6,24,4,0,0,0,0,20031,7.6,21267,334
NA1_4184247263,False,7,8,4,19,3,0,1,0,0,19805,7.6,20906,313,4,3,7,18,2,1,0,0,0,17071,7.4,20494,298
NA1_4184248306,False,7,10,5,16,4,0,0,0,0,18998,7.6,21273,324,5,6,7,15,2,1,0,0,0,18482,7.4,20414,331
NA1_4184249669,False,7,8,11,20,4,0,1,0,0,18653,7.4,20349,302,11,12,7,13,4,1,0,0,0,19925,7.6,20703,300
NA1_4184249813,True,10,8,4,13,5,1,1,0,0,19647,7.8,21898,331,4,4,10,17,0,0,0,0,0,17466,7.0,19602,310
NA1_4184253454,True,6,11,4,10,5,1,1,0,0,16920,7.4,19515,271,4,2,6,17,0,0,0,0,0,17965,7.8,21502,321
NA1_4184254816,False,8,4,4,22,6,0,1,0,0,19307,7.6,22013,340,4,3,8,17,5,1,0,0,0,17335,7.4,20423,326
NA1_4184254860,True,5,5,3,15,3,0,0,0,0,16599,7.2,18890,270,3,3,5,19,1,1,0,0,0,17944,7.2,18861,312
NA1_4184256394,True,16,24,7,14,6,1,0,0,0,22797,7.8,22363,329,7,11,16,19,1,0,0,0,0,18750,7.2,19152,317
NA1_4184263634,False,5,4,11,15,0,0,0,0,0,16529,7.2,19312,275,11,10,5,12,3,0,1,0,0,20580,7.4,20571,328
NA1_4184264365,True,7,8,9,22,6,0,0,0,0,19585,7.6,20487,317,9,7,7,17,3,1,0,0,0,18488,7.2,19313,286
NA1_4184264633,False,7,9,7,15,1,1,0,0,0,17315,6.6,17333,227,7,6,7,13,0,0,1,3,0,19731,7.2,19551,255
NA1_4184266581,True,7,8,5,13,3,1,0,0,0,18831,7.8,20948,308,5,6,7,15,0,0,1,0,0,17830,7.2,20086,311
NA1_4184271927,False,7,3,10,13,1,0,0,0,0,17619,7.4,20843,297,10,9,7,15,1,1,0,0,0,20662,7.8,22652,326
NA1_4184274640,True,9,9,9,18,1,0,1,0,0,18590,7.6,21017,291,9,5,9,13,7,1,0,0,0,18950,7.6,20424,304
NA1_4184276778,False,3,1,13,17,4,0,0,0,0,15796,6.8,18043,254,13,13,3,19,2,0,1,0,0,22367,7.8,22668,344
NA1_4184279089,False,6,2,8,18,5,1,0,0,0,17406,7.4,19492,305,8,4,6,20,1,0,0,0,0,19623,7.8,21481,365
NA1_4184280659,False,3,4,10,15,2,1,0,0,0,14739,6.4,15491,218,10,12,3,14,2,0,1,1,0,20105,7.4,21089,273
NA1_4184282187,False,6,6,6,18,3,0,0,0,0,18555,7.4,20598,294,6,5,6,19,4,1,1,0,0,18290,7.6,20623,330
NA1_4184282352,False,7,10,9,15,2,0,0,0,0,19526,7.4,21110,320,9,11,7,18,3,1,0,0,0,19514,7.4,20631,337
NA1_4184284219,False,9,13,9,19,5,0,0,0,0,19202,7.4,20413,283,9,11,9,20,2,0,0,0,0,19982,7.4,19780,290
NA1_4184284241,False,5,5,8,20,4,1,0,0,0,17075,7.6,20348,283,8,11,5,22,2,0,0,0,0,20002,7.8,21494,325
NA1_4184284360,True,5,3,2,16,3,0,1,1,0,18357,7.6,20620,301,2,3,5,15,1,1,0,0,0,16959,7.2,19842,339
NA1_4184285610,False,4,4,5,14,2,0,1,0,0,19020,7.8,21436,365,5,6,4,16,3,1,0,0,0,18389,7.8,21065,321
NA1_4184289182,True,7,10,7,14,5,1,1,0,0,19250,7.6,21322,359,7,9,7,18,1,0,0,0,0,19852,7.8,21872,318
NA1_4184289894,True,6,5,7,16,5,0,1,0,0,18226,7.2,19295,322,7,5,6,13,3,0,0,0,0,18399,7.2,19733,287
NA1_4184290781,False,8,12,10,14,3,0,1,1,0,20043,7.2,20022,295,10,13,8,20,4,1,0,1,0,22112,7.8,21777,324
NA1_4184290843,False,4,4,3,17,4,0,1,0,0,18844,7.8,21940,368,3,2,4,16,4,1,0,0,0,16208,7.6,20541,296
NA1_4184296120,False,8,10,6,13,5,0,0,1,0,20426,7.4,19475,300,6,4,8,17,3,0,1,1,0,19764,7.4,20972,328
NA1_4184296396,True,6,8,4,12,6,1,1,0,0,18152,7.4,19979,320,4,3,6,19,3,0,0,0,0,18040,7.8,22165,356
NA1_4184299477,False,5,8,10,13,0,0,1,0,0,16694,7.2,19554,253,10,17,5,15,2,1,0,0,0,20624,7.6,20963,347
NA1_4184301681,True,7,12,5,15,1,0,0,1,0,21170,7.6,21072,322,5,5,7,14,2,1,1,0,0,17219,7.2,19593,289
NA1_4184305149,True,3,6,4,16,6,1,0,0,0,17940,7.8,21804,371,4,6,3,19,3,0,1,0,0,18692,8.0,22649,372
NA1_4184311223,False,4,3,3,15,4,0,0,0,0,16450,7.2,18587,276,3,1,4,20,5,1,0,0,0,17524,7.6,20866,353
NA1_4184313589,True,9,8,5,17,5,0,0,0,0,20317,7.8,20953,321,5,3,9,17,2,1,1,0,0,16833,7.2,20152,283
NA1_4184313927,True,11,4,2,21,4,0,0,0,0,19290,7.4,20371,302,2,3,11,18,3,0,0,0,0,16873,7.2,18586,319
NA1_4184319075,False,7,11,5,13,4,0,1,0,0,18946,7.4,20714,307,5,3,7,15,2,1,0,0,0,18898,7.6,21755,357
NA1_4184319931,False,5,2,9,15,2,0,0,0,0,17233,7.4,19956,297,9,11,5,23,3,1,0,0,0,20030,7.8,21186,299
NA1_4184321205,False,6,6,1,19,6,0,0,0,0,18640,7.6,20537,337,1,1,6,16,4,0,0,0,0,15316,7.0,17962,275
NA1_4184324255,False,8,9,10,19,5,0,1,0,0,19789,7.4,20442,312,10,11,8,20,2,1,0,0,0,21514,8.0,21845,332
NA1_4184325366,True,7,6,8,15,0,0,0,0,0,17259,7.2,20318,269,8,5,7,12,0,0,0,0,0,19049,7.4,20946,312
NA1_4184332238,True,8,9,5,15,3,1,1,0,0,18528,7.6,21190,315,5,4,8,12,4,0,0,0,0,17715,7.4,19193,313
NA1_4184335635,True,8,9,3,16,0,1,1,0,0,18807,7.6,20840,310,3,4,8,21,2,0,0,0,0,17451,7.4,20038,354
NA1_4184336386,True,12,14,9,24,0,1,0,0,0,21227,7.2,19829,329,8,8,11,17,5,0,0,0,0,18811,7.2,20578,291
NA1_4184339480,False,10,10,10,22,4,0,0,0,0,20158,7.6,21162,297,10,7,10,16,3,1,1,0,0,19559,7.6,20766,296
NA1_4184340223,False,6,8,9,18,4,1,0,0,0,18516,7.2,19710,305,9,7,6,18,3,0,0,0,0,19435,7.6,21022,328
NA1_4184340444,True,13,15,4,15,6,0,1,1,0,20740,7.4,20524,296,4,5,13,19,4,1,0,0,0,17881,7.2,19555,335
NA1_4184340960,True,8,8,9,18,5,0,1,1,0,19700,7.0,19081,294,9,11,8,22,4,1,0,0,0,19003,7.2,19440,311
NA1_4184343174,True,10,11,3,16,6,1,1,0,0,19464,7.8,20563,311,3,4,10,18,2,0,0,0,0,15822,7.0,17873,260
NA1_4184343749,True,8,5,6,12,4,0,1,0,0,18928,7.8,21475,301,6,6,8,18,2,1,0,0,0,18596,7.4,20412,302
NA1_4184348895,True,12,8,9,21,5,1,0,1,0,22566,7.8,22784,348,9,14,12,17,5,0,0,0,0,19017,7.4,19446,280
NA1_4184355289,False,2,2,10,15,3,1,0,0,0,16536,7.2,18657,295,10,10,2,18,2,0,1,0,0,19874,7.6,21731,314
NA1_4184357309,True,14,18,9,23,4,0,1,0,0,22583,7.6,20272,307,9,10,14,19,3,0,0,0,0,18231,6.6,17267,287
NA1_4184357626,True,12,14,4,17,2,0,1,1,0,22182,8.0,22077,337,3,1,11,12,4,0,0,0,0,17067,7.4,20203,315
NA1_4184357861,True,7,12,4,20,4,0,1,0,0,19862,7.8,21978,377,4,4,7,16,5,0,0,0,0,17351,7.6,20618,343
NA1_4184358871,True,12,13,3,23,3,1,1,0,0,20649,7.6,21640,333,3,3,12,19,2,0,0,0,0,16391,7.2,18709,279
NA1_4184359476,True,9,13,11,21,3,0,0,0,0,17783,7.0,17876,232,11,10,9,16,4,0,1,0,0,19604,7.4,20584,289
NA1_4184360463,True,5,4,10,19,3,0,1,0,0,17753,7.2,19624,302,10,11,5,19,4,1,0,0,0,18821,7.0,19326,282
NA1_4184362362,False,12,9,9,13,1,0,0,0,0,19054,7.6,21522,280,8,8,11,14,3,1,1,0,0,19164,7.6,21173,285
NA1_4184366549,True,10,9,10,9,7,1,0,0,0,18446,7.8,21764,280,10,5,10,18,1,0,1,0,0,20887,7.8,21827,335
NA1_4184368325,False,8,9,11,16,2,1,0,0,0,19362,7.4,20318,317,11,9,8,19,2,0,1,0,0,20659,7.6,21330,331
NA1_4184368927,False,4,3,9,17,2,1,0,0,0,16662,7.2,18996,286,9,15,4,20,4,0,1,0,0,20036,7.6,20496,324
NA1_4184369299,True,13,14,7,18,3,1,1,0,0,22182,7.8,21793,324,7,8,13,16,3,0,0,0,0,18524,7.2,19769,317
NA1_4184371174,True,9,10,5,16,8,0,0,0,0,20215,8.0,22130,334,5,7,9,16,6,1,0,0,0,17822,7.4,20001,299
NA1_4184371429,False,5,5,9,18,10,0,0,0,0,18430,7.6,21031,334,9,5,5,26,2,1,1,0,0,19658,7.4,21008,335
NA1_4184373076,False,8,10,8,12,3,0,1,0,0,19381,7.4,19734,300,8,6,8,18,2,1,0,0,0,18982,7.0,19149,279
NA1_4184374223,False,10,10,14,28,1,0,0,0,0,19065,7.0,18347,243,14,21,10,17,10,1,0,0,0,21855,7.4,19944,315
NA1_4184380191,True,11,16,5,17,5,1,0,0,0,20516,7.8,22140,321,5,3,11,15,2,0,0,0,0,17949,7.6,21398,341
NA1_4184380678,False,8,11,12,17,3,0,0,0,0,18750,7.2,19020,285,12,17,8,21,3,0,1,0,0,20514,7.2,19851,298
NA1_4184382145,True,13,12,5,16,2,0,0,0,0,22816,7.8,22589,364,5,6,13,19,3,0,0,0,0,17953,7.4,20610,307
NA1_4184382920,False,2,1,7,17,4,0,0,0,0,15495,7.0,18913,291,7,8,2,18,5,1,1,1,0,20984,7.4,20785,359
NA1_4184384907,False,11,14,6,23,5,1,0,2,0,22708,7.8,21460,316,6,7,11,13,5,0,0,0,0,18659,7.6,20902,344
NA1_4184387508,True,11,17,7,19,1,0,0,0,0,19897,7.6,21003,291,7,10,11,16,3,0,1,0,0,18199,7.2,19645,306
NA1_4184388206,True,6,7,8,16,8,0,1,1,0,19832,7.4,20154,307,8,12,6,20,2,1,0,0,0,18276,7.6,20532,294
NA1_4184391711,False,1,0,6,14,3,0,0,0,0,16210,7.2,19623,341,6,9,1,18,2,1,1,0,0,19708,7.4,20832,349
NA1_4184394924,True,12,12,8,16,2,1,1,0,0,19977,7.6,20003,251,8,11,12,15,3,0,0,0,0,20259,7.6,20498,324
NA1_4184394976,False,9,11,4,25,4,0,1,1,0,21322,7.6,20774,327,4,5,9,18,4,1,0,0,0,17152,7.0,19557,318
NA1_4184395861,True,10,8,5,16,4,0,0,0,0,19779,7.8,22105,294,5,2,10,20,3,1,0,0,0,16303,7.2,18032,276
NA1_4184396151,False,4,3,11,17,2,0,0,0,0,16688,7.2,19095,294,11,9,4,14,4,1,0,0,0,20989,8.0,22889,350
NA1_4184399705,True,9,5,10,14,6,0,1,0,0,19889,7.4,21033,315,10,12,9,19,1,1,0,0,0,20527,7.6,20341,323
NA1_4184400433,False,11,11,9,20,3,0,0,0,0,20545,7.2,19696,294,9,6,11,17,3,1,0,0,0,18245,7.4,20639,291
NA1_4184402093,True,8,11,4,16,4,0,0,0,0,19240,7.8,21948,340,4,4,8,19,5,0,0,0,0,17020,7.4,20059,332
NA1_4184405734,True,5,7,8,16,2,0,0,1,0,18981,7.0,18698,280,8,8,5,18,4,0,0,0,0,19438,7.2,18859,299
NA1_4184406791,False,6,6,4,19,4,1,0,0,0,18434,7.8,21138,334,3,3,5,16,5,0,1,1,0,18769,7.4,19941,344
NA1_4184408348,True,7,7,8,22,6,1,0,0,0,18659,7.0,19690,312,8,10,7,18,5,0,0,0,0,20252,7.4,20240,306
NA1_4184408520,False,7,4,9,17,2,0,1,0,0,19226,7.6,20815,316,9,12,7,16,3,0,0,0,0,20050,7.8,21073,318
NA1_4184410520,False,8,12,9,22,3,1,0,0,0,18424,7.4,19310,278,9,11,8,12,4,0,0,0,0,18932,7.6,20643,283
NA1_4184414063,True,12,12,8,18,5,1,1,0,0,20581,7.6,20870,298,8,5,12,14,7,0,0,0,0,18137,7.2,19480,294
NA1_4184422487,False,9,5,16,14,2,0,0,0,0,18814,7.2,19116,269,16,20,9,17,6,1,0,0,0,23697,7.4,20559,307
NA1_4184424368,True,7,7,6,17,3,1,0,0,0,18331,7.4,19770,296,6,6,7,13,6,0,0,0,0,18914,7.0,19337,327
NA1_4184424559,True,8,12,5,21,2,0,0,0,0,20614,7.4,20593,317,5,8,8,17,1,0,1,0,0,16936,7.2,18783,274
NA1_4184426691,True,6,5,7,12,1,1,0,0,0,17935,7.4,19667,341,7,10,6,15,2,0,0,0,0,17870,7.6,20666,288
NA1_4184431646,True,5,5,4,16,8,1,1,0,0,18345,7.6,21504,345,4,7,5,22,2,0,0,0,0,17630,7.4,20048,323
NA1_4184432075,False,9,7,13,17,8,1,0,0,0,18803,7.4,19774,273,13,9,9,18,1,0,0,0,0,20896,7.8,21611,315
NA1_4184437143,True,7,10,7,15,6,1,1,0,0,19616,7.6,20710,345,7,10,7,20,3,0,0,0,0,19175,7.2,19483,296
NA1_4184438739,False,7,10,16,13,5,0,1,0,0,18281,7.2,18823,303,16,18,7,19,2,0,0,0,0,23090,8.0,21615,317
NA1_4184443622,False,4,2,6,18,2,0,0,0,0,17392,7.6,20600,346,6,7,4,17,5,1,0,0,0,18806,7.6,21222,327
NA1_4184443963,True,8,8,5,18,3,0,0,0,0,19635,8.0,22652,321,5,10,8,17,4,1,0,0,0,18058,7.8,21293,328
NA1_4184444039,False,10,13,6,17,3,0,0,0,0,21785,8.0,21945,341,6,9,10,16,3,0,1,0,0,18436,7.6,20216,311
NA1_4184446871,False,7,2,10,20,3,0,0,0,0,18493,7.6,20770,299,10,8,7,16,3,0,0,0,0,19209,7.4,20360,273
NA1_4184449690,True,11,8,6,17,2,1,1,0,0,19638,7.8,22365,309,6,2,11,18,3,0,0,0,0,17474,7.6,20334,323
NA1_4184449922,False,6,1,12,15,3,0,0,0,0,17348,7.4,19528,304,12,18,6,16,5,1,0,0,0,20719,7.4,21075,302
NA1_4184451741,True,8,9,7,14,5,0,0,0,0,19343,7.4,20985,329,7,6,8,20,5,1,0,0,0,19465,7.2,20290,348
NA1_4184453156,True,7,5,5,19,3,0,1,0,0,19128,7.8,21046,328,5,3,7,16,3,1,0,0,0,16882,7.4,19646,296
NA1_4184455552,True,6,8,6,17,3,1,0,0,0,18649,7.6,20163,321,6,7,6,16,0,0,0,0,0,18829,7.4,20325,311
NA1_4184458680,True,6,7,7,19,4,0,0,0,0,17959,7.4,20051,317,7,6,6,19,6,1,1,1,0,19486,7.2,19487,249
NA1_4184459509,True,6,12,3,16,4,1,0,0,0,18931,7.4,20345,319,3,3,6,23,3,0,0,0,0,17042,7.4,20014,322
NA1_4184480328,True,9,11,3,18,3,1,1,0,0,19049,7.6,20806,284,3,4,9,21,6,0,0,0,0,16738,7.2,18637,303
NA1_4184482863,False,4,5,8,15,1,0,0,0,0,17446,7.4,20347,301,8,8,4,11,3,1,0,0,0,19493,7.6,21305,348
NA1_4184483340,False,11,9,10,17,2,0,1,0,0,20668,7.6,20783,305,10,9,11,14,1,0,0,0,0,19566,7.4,20301,276
NA1_4184485583,True,6,3,5,19,3,1,1,2,0,19950,7.4,21054,327,5,9,6,20,8,0,0,0,0,17573,7.4,19980,285
NA1_4184497847,False,1,1,9,19,4,1,1,0,0,15101,6.8,17580,267,9,12,1,15,7,0,0,0,0,20078,7.8,21428,337
NA1_4184498478,False,10,13,10,15,4,1,0,0,0,20926,7.4,21293,363,10,11,10,16,2,0,0,0,0,19759,7.6,20717,284
NA1_4184506157,True,7,7,4,16,3,0,1,0,0,18423,7.4,21100,286,4,1,7,19,4,1,0,0,0,17402,7.4,19935,317
NA1_4184514539,False,6,3,7,13,3,0,0,0,0,18091,7.6,21985,309,7,8,6,16,2,0,1,1,0,20126,7.6,20772,296
NA1_4184515702,False,9,9,10,18,7,1,1,0,0,19469,7.4,20373,317,10,14,9,20,2,0,0,0,0,20169,7.8,21530,282
NA1_4184515964,False,4,5,7,16,10,0,0,0,0,17948,7.6,20804,342,7,10,4,16,2,0,0,0,0,18882,7.4,20608,288
NA1_4184516390,True,6,7,3,16,4,0,1,0,0,18865,7.8,21730,347,3,4,6,19,5,1,0,0,0,16719,7.2,19793,300
NA1_4184516890,True,6,4,5,21,6,0,1,0,0,19094,7.4,20516,331,5,3,6,27,5,0,0,0,0,17722,7.6,20970,336
NA1_4184517914,True,9,2,5,22,3,0,0,0,0,19778,8.0,23381,327,5,5,9,13,4,1,0,0,0,17902,7.4,20586,328
NA1_4184522099,True,8,7,8,16,4,1,1,1,0,19123,7.2,20459,300,8,13,8,16,1,0,0,1,0,20774,7.4,20686,310
NA1_4184522758,False,6,7,9,16,2,1,0,0,0,17838,7.4,20153,305,9,9,6,17,2,0,1,0,0,20918,8.0,23229,354
NA1_4184524004,False,2,4,6,16,7,0,1,0,0,16703,7.6,20328,328,6,8,2,19,8,1,0,0,0,18996,8.0,22002,362
NA1_4184528000,True,6,7,7,17,6,0,1,0,0,19492,7.6,20789,349,7,12,6,21,2,1,0,0,0,19022,7.6,20473,304
NA1_4184528434,False,6,5,4,17,4,1,0,0,0,17566,7.2,19788,306,4,5,6,14,5,0,1,0,0,17462,7.6,20348,289
NA1_4184531508,False,11,14,7,26,2,1,0,0,0,19717,7.6,20372,281,7,4,11,18,4,0,1,0,0,18563,7.2,19479,285
NA1_4184533332,False,12,18,17,16,3,0,0,0,0,19740,7.2,19658,255,17,21,12,19,2,1,1,1,0,24328,7.6,21056,310
NA1_4184536487,False,3,1,9,15,1,0,0,0,0,15655,7.4,19424,261,9,9,3,11,2,0,0,0,0,18827,7.4,20013,283
NA1_4184541145,True,9,9,6,17,3,1,1,0,0,19742,7.6,21065,311,6,7,9,22,2,0,0,0,0,18558,7.4,20140,305
NA1_4184543745,True,11,9,5,16,4,0,1,0,0,19731,7.6,21178,292,5,3,11,25,2,0,0,0,0,18012,7.4,20444,319
NA1_4184546471,True,10,11,3,16,3,1,0,0,0,20685,8.0,22285,329,3,4,10,17,4,0,0,0,0,17486,7.4,19390,321
NA1_4184548460,False,2,1,11,16,3,0,0,0,0,16076,7.4,19857,315,11,10,2,20,4,0,1,3,0,23895,8.0,22427,327
NA1_4184548703,True,8,10,5,9,4,1,0,0,0,18468,7.6,20772,288,5,8,8,14,1,0,0,0,0,18434,7.4,20184,322
NA1_4184550069,False,10,15,10,16,2,1,0,0,0,20286,7.6,21462,320,10,8,10,17,2,0,1,0,0,20124,7.8,21944,357
NA1_4184554096,False,7,13,8,20,3,0,1,0,0,18980,7.2,19371,301,8,12,7,21,5,1,0,0,0,19650,7.2,19253,288
NA1_4184556006,True,13,18,11,25,6,1,0,0,0,20663,7.8,20628,281,11,9,13,21,9,0,1,0,0,19944,7.4,20253,288
NA1_4184557928,False,8,14,7,18,6,0,1,0,0,19195,7.8,20953,326,7,7,8,20,7,1,0,0,0,18620,7.6,21218,329
NA1_4184561069,True,8,8,6,13,5,0,1,0,0,19891,7.8,21310,325,6,9,8,23,1,1,0,0,0,17952,7.2,19863,332
NA1_4184561342,False,6,12,13,14,1,0,0,0,0,17553,6.8,18003,266,13,12,6,26,4,1,0,1,0,23214,7.6,21547,318
NA1_4184567094,True,10,8,1,18,2,0,1,1,0,20713,7.8,21939,336,0,0,9,12,4,1,0,0,0,15129,7.0,18202,314
NA1_4184569192,False,5,6,7,19,5,0,0,0,0,18391,7.4,20307,338,7,7,5,18,5,1,0,0,0,19151,7.6,20754,323
NA1_4184573105,True,9,7,5,15,7,0,0,0,0,20382,8.2,23548,357,5,3,9,18,7,1,0,0,0,17325,7.8,20672,303
NA1_4184581173,False,10,9,11,19,4,0,0,0,0,20816,8.0,22397,331,11,11,10,17,3,1,1,1,0,21484,7.8,22597,294
NA1_4184584392,False,6,4,10,15,3,0,0,0,0,18503,7.8,20735,333,10,10,6,17,2,1,0,0,0,20434,7.8,22465,325
NA1_4184588853,False,7,5,6,18,1,0,1,0,0,18234,7.0,18816,283,6,4,7,18,4,1,0,1,0,19732,7.8,20753,304
NA1_4184597474,False,7,4,13,19,1,0,0,0,0,19144,7.4,19786,290,13,14,7,19,1,0,1,0,0,20493,7.8,21826,300
NA1_4184599144,False,6,5,10,13,3,0,1,0,0,17355,7.4,20067,259,10,8,6,17,1,1,0,0,0,19446,7.6,20809,289
NA1_4184599643,True,13,14,12,19,3,0,0,0,0,19719,7.0,18482,257,12,15,13,21,5,0,0,0,0,21044,7.2,18165,239
NA1_4184600788,True,11,10,3,22,6,1,0,0,0,19954,8.0,22091,309,3,1,11,18,6,0,1,0,0,17633,7.6,20625,316
NA1_4184602487,True,7,10,4,19,1,0,1,0,0,18834,7.8,21000,285,4,6,7,15,5,1,0,0,0,17304,7.2,19300,283
